#Stat  Phase QA  err     wgt    traveltime   Picktime                  dist     azi    evID          elon     elat      slon      slat
HUML   S      1  0.05000 0.50000    2.510 2018-11-29T05:39:09.250000Z    5.59 342.4 KP201811290539        -21.3624  64.0035  -21.3971  64.0513
LA08   S      2  0.10000 0.25000    2.760 2018-11-29T05:39:09.500000Z    5.96 271.2 KP201811290539        -21.3624  64.0035  -21.4842  64.0046
TH04   S      2  0.10000 0.25000    2.840 2018-11-29T05:39:09.580000Z    5.91 108.1 KP201811290539        -21.3624  64.0035  -21.2477  63.9870
TH07   S      1  0.05000 0.50000    2.890 2018-11-29T05:39:09.630000Z    6.89 350.3 KP201811290539        -21.3624  64.0035  -21.3861  64.0644
BL22   S      2  0.10000 0.25000    3.230 2018-11-29T05:39:09.970000Z    6.92 306.9 KP201811290539        -21.3624  64.0035  -21.4756  64.0407
KRIS   S      3  0.20000 0.12500    3.470 2018-11-29T05:39:10.210000Z    7.18 288.7 KP201811290539        -21.3624  64.0035  -21.5015  64.0241
INNS   S      2  0.10000 0.25000    3.230 2018-11-29T05:39:09.970000Z    7.50  13.7 KP201811290539        -21.3624  64.0035  -21.3260  64.0689
BJA_   S      1  0.05000 0.50000    3.210 2018-11-29T05:39:09.950000Z    7.06 155.5 KP201811290539        -21.3624  64.0035  -21.3026  63.9459
GA02   S      3  0.20000 0.12500    3.780 2018-11-29T05:39:10.520000Z   10.18 358.1 KP201811290539        -21.3624  64.0035  -21.3695  64.0948
GR43   P      0  0.02500 1.00000    0.650 2018-11-30T06:40:42.790000Z    0.37 172.4 KP201811300640        -21.4192  64.0170  -21.4182  64.0137
RE09   P      0  0.02500 1.00000    0.940 2018-11-30T06:40:43.080000Z    2.33  68.3 KP201811300640        -21.4192  64.0170  -21.3750  64.0247
LA24   P      0  0.02500 1.00000    0.840 2018-11-30T06:40:42.980000Z    1.90 119.5 KP201811300640        -21.4192  64.0170  -21.3854  64.0086
TH21   P      0  0.02500 1.00000    1.150 2018-11-30T06:40:43.290000Z    3.40  43.0 KP201811300640        -21.4192  64.0170  -21.3718  64.0393
OH23   P      0  0.02500 1.00000    1.160 2018-11-30T06:40:43.300000Z    3.61  73.8 KP201811300640        -21.4192  64.0170  -21.3483  64.0260
JA25   P      0  0.02500 1.00000    1.320 2018-11-30T06:40:43.460000Z    4.54  54.9 KP201811300640        -21.4192  64.0170  -21.3433  64.0404
BL22   P      0  0.02500 1.00000    1.240 2018-11-30T06:40:43.380000Z    3.82 313.8 KP201811300640        -21.4192  64.0170  -21.4756  64.0407
HVH_   P      1  0.05000 0.50000    1.310 2018-11-30T06:40:43.450000Z    4.18 101.2 KP201811300640        -21.4192  64.0170  -21.3354  64.0097
SVIN   P      0  0.02500 1.00000    1.340 2018-11-30T06:40:43.480000Z    4.62 341.0 KP201811300640        -21.4192  64.0170  -21.4500  64.0562
ME05   P      0  0.02500 1.00000    1.110 2018-11-30T06:40:43.250000Z    3.50 181.9 KP201811300640        -21.4192  64.0170  -21.4216  63.9856
LA08   P      0  0.02500 1.00000    1.120 2018-11-30T06:40:43.260000Z    3.47 246.5 KP201811300640        -21.4192  64.0170  -21.4842  64.0046
KRIS   P      0  0.02500 1.00000    1.300 2018-11-30T06:40:43.440000Z    4.10 281.2 KP201811300640        -21.4192  64.0170  -21.5015  64.0241
TH07   P      0  0.02500 1.00000    1.480 2018-11-30T06:40:43.620000Z    5.53  17.0 KP201811300640        -21.4192  64.0170  -21.3861  64.0644
UR20   P      0  0.02500 1.00000    1.510 2018-11-30T06:40:43.650000Z    5.55  90.8 KP201811300640        -21.4192  64.0170  -21.3057  64.0163
LSKA   P      0  0.02500 1.00000    1.580 2018-11-30T06:40:43.720000Z    6.14  72.1 KP201811300640        -21.4192  64.0170  -21.2996  64.0339
INNS   P      0  0.02500 1.00000    1.790 2018-11-30T06:40:43.930000Z    7.36  38.2 KP201811300640        -21.4192  64.0170  -21.3260  64.0689
EDA_   P      0  0.02500 1.00000    1.770 2018-11-30T06:40:43.910000Z    7.46  11.4 KP201811300640        -21.4192  64.0170  -21.3891  64.0826
VA41   P      0  0.02500 1.00000    1.800 2018-11-30T06:40:43.940000Z    7.34 340.9 KP201811300640        -21.4192  64.0170  -21.4685  64.0792
GA02   P      0  0.02500 1.00000    2.040 2018-11-30T06:40:44.180000Z    9.01  15.6 KP201811300640        -21.4192  64.0170  -21.3695  64.0948
SAN_   P      0  0.02500 1.00000    2.060 2018-11-30T06:40:44.200000Z    8.56 300.6 KP201811300640        -21.4192  64.0170  -21.5701  64.0560
TH04   P      0  0.02500 1.00000    2.160 2018-11-30T06:40:44.300000Z    9.03 111.7 KP201811300640        -21.4192  64.0170  -21.2477  63.9870
OL26   P      0  0.02500 1.00000    2.110 2018-11-30T06:40:44.250000Z    9.51  57.4 KP201811300640        -21.4192  64.0170  -21.2551  64.0629
BJA_   P      0  0.02500 1.00000    2.260 2018-11-30T06:40:44.400000Z    9.77 144.2 KP201811300640        -21.4192  64.0170  -21.3026  63.9459
KOLD   P      0  0.02500 1.00000    2.360 2018-11-30T06:40:44.500000Z   10.94  41.7 KP201811300640        -21.4192  64.0170  -21.2700  64.0902
SKEG   P      0  0.02500 1.00000    2.500 2018-11-30T06:40:44.640000Z   11.71  30.1 KP201811300640        -21.4192  64.0170  -21.2988  64.1079
FA44   P      0  0.02500 1.00000    2.490 2018-11-30T06:40:44.630000Z   11.90  37.7 KP201811300640        -21.4192  64.0170  -21.2701  64.1014
KA03   P      0  0.02500 1.00000    2.860 2018-11-30T06:40:45.000000Z   14.15  60.7 KP201811300640        -21.4192  64.0170  -21.1662  64.0789
GRAF   P      1  0.05000 0.50000    2.940 2018-11-30T06:40:45.080000Z   14.62  31.6 KP201811300640        -21.4192  64.0170  -21.2617  64.1286
KRO_   P      0  0.02500 1.00000    3.330 2018-11-30T06:40:45.470000Z   17.19  58.1 KP201811300640        -21.4192  64.0170  -21.1198  64.0981
OL42   P      0  0.02500 1.00000    3.420 2018-11-30T06:40:45.560000Z   17.54  50.7 KP201811300640        -21.4192  64.0170  -21.1406  64.1164
LH40   P      1  0.05000 0.50000    3.460 2018-11-30T06:40:45.600000Z   18.12  87.3 KP201811300640        -21.4192  64.0170  -21.0489  64.0241
KAS_   P      1  0.05000 0.50000    4.280 2018-11-30T06:40:46.420000Z   21.17 272.0 KP201811300640        -21.4192  64.0170  -21.8520  64.0229
SOL_   P      1  0.05000 0.50000    4.710 2018-11-30T06:40:46.850000Z   25.28 112.6 KP201811300640        -21.4192  64.0170  -20.9436  63.9290
GR43   S      2  0.10000 0.25000    1.060 2018-11-30T06:40:43.200000Z    0.37 172.4 KP201811300640        -21.4192  64.0170  -21.4182  64.0137
RE09   S      2  0.10000 0.25000    1.550 2018-11-30T06:40:43.690000Z    2.33  68.3 KP201811300640        -21.4192  64.0170  -21.3750  64.0247
LA24   S      1  0.05000 0.50000    1.390 2018-11-30T06:40:43.530000Z    1.90 119.5 KP201811300640        -21.4192  64.0170  -21.3854  64.0086
SVIN   S      2  0.10000 0.25000    2.340 2018-11-30T06:40:44.480000Z    4.62 341.0 KP201811300640        -21.4192  64.0170  -21.4500  64.0562
ME05   S      3  0.20000 0.12500    1.910 2018-11-30T06:40:44.050000Z    3.50 181.9 KP201811300640        -21.4192  64.0170  -21.4216  63.9856
KRIS   S      3  0.20000 0.12500    2.220 2018-11-30T06:40:44.360000Z    4.10 281.2 KP201811300640        -21.4192  64.0170  -21.5015  64.0241
TH07   S      3  0.20000 0.12500    2.540 2018-11-30T06:40:44.680000Z    5.53  17.0 KP201811300640        -21.4192  64.0170  -21.3861  64.0644
UR20   S      2  0.10000 0.25000    2.670 2018-11-30T06:40:44.810000Z    5.55  90.8 KP201811300640        -21.4192  64.0170  -21.3057  64.0163
INNS   S      2  0.10000 0.25000    3.070 2018-11-30T06:40:45.210000Z    7.36  38.2 KP201811300640        -21.4192  64.0170  -21.3260  64.0689
EDA_   S      3  0.20000 0.12500    3.040 2018-11-30T06:40:45.180000Z    7.46  11.4 KP201811300640        -21.4192  64.0170  -21.3891  64.0826
VA41   S      2  0.10000 0.25000    3.110 2018-11-30T06:40:45.250000Z    7.34 340.9 KP201811300640        -21.4192  64.0170  -21.4685  64.0792
GA02   S      2  0.10000 0.25000    3.520 2018-11-30T06:40:45.660000Z    9.01  15.6 KP201811300640        -21.4192  64.0170  -21.3695  64.0948
SAN_   S      1  0.05000 0.50000    3.610 2018-11-30T06:40:45.750000Z    8.56 300.6 KP201811300640        -21.4192  64.0170  -21.5701  64.0560
KA01   S      2  0.10000 0.25000    3.470 2018-11-30T06:40:45.610000Z    8.25 178.1 KP201811300640        -21.4192  64.0170  -21.4136  63.9430
KOLD   S      2  0.10000 0.25000    4.010 2018-11-30T06:40:46.150000Z   10.94  41.7 KP201811300640        -21.4192  64.0170  -21.2700  64.0902
SKEG   S      2  0.10000 0.25000    4.330 2018-11-30T06:40:46.470000Z   11.71  30.1 KP201811300640        -21.4192  64.0170  -21.2988  64.1079
FA44   S      3  0.20000 0.12500    4.350 2018-11-30T06:40:46.490000Z   11.90  37.7 KP201811300640        -21.4192  64.0170  -21.2701  64.1014
GRAF   S      3  0.20000 0.12500    5.210 2018-11-30T06:40:47.350000Z   14.62  31.6 KP201811300640        -21.4192  64.0170  -21.2617  64.1286
OL42   S      3  0.20000 0.12500    6.000 2018-11-30T06:40:48.140000Z   17.54  50.7 KP201811300640        -21.4192  64.0170  -21.1406  64.1164
LH40   S      3  0.20000 0.12500    6.120 2018-11-30T06:40:48.260000Z   18.12  87.3 KP201811300640        -21.4192  64.0170  -21.0489  64.0241
KAS_   S      3  0.20000 0.12500    7.700 2018-11-30T06:40:49.840000Z   21.17 272.0 KP201811300640        -21.4192  64.0170  -21.8520  64.0229
SOL_   S      2  0.10000 0.25000    8.150 2018-11-30T06:40:50.290000Z   25.28 112.6 KP201811300640        -21.4192  64.0170  -20.9436  63.9290
LSKA   P      0  0.02500 1.00000    1.140 2018-12-01T11:07:00.500000Z    3.48 241.1 KP201812011106        -21.2372  64.0490  -21.2996  64.0339
INNS   P      0  0.02500 1.00000    1.370 2018-12-01T11:07:00.730000Z    4.87 297.1 KP201812011106        -21.2372  64.0490  -21.3260  64.0689
KOLD   P      0  0.02500 1.00000    1.340 2018-12-01T11:07:00.700000Z    4.86 340.8 KP201812011106        -21.2372  64.0490  -21.2700  64.0902
KA03   P      0  0.02500 1.00000    1.340 2018-12-01T11:07:00.700000Z    4.81  46.1 KP201812011106        -21.2372  64.0490  -21.1662  64.0789
UR20   P      0  0.02500 1.00000    1.390 2018-12-01T11:07:00.750000Z    4.95 222.6 KP201812011106        -21.2372  64.0490  -21.3057  64.0163
JA25   P      0  0.02500 1.00000    1.430 2018-12-01T11:07:00.790000Z    5.27 259.6 KP201812011106        -21.2372  64.0490  -21.3433  64.0404
FA44   P      0  0.02500 1.00000    1.500 2018-12-01T11:07:00.860000Z    6.06 344.6 KP201812011106        -21.2372  64.0490  -21.2701  64.1014
OH23   P      0  0.02500 1.00000    1.570 2018-12-01T11:07:00.930000Z    6.00 244.8 KP201812011106        -21.2372  64.0490  -21.3483  64.0260
TH21   P      1  0.05000 0.50000    1.740 2018-12-01T11:07:01.100000Z    6.66 260.7 KP201812011106        -21.2372  64.0490  -21.3718  64.0393
TH04   P      0  0.02500 1.00000    1.690 2018-12-01T11:07:01.050000Z    6.93 184.3 KP201812011106        -21.2372  64.0490  -21.2477  63.9870
SKEG   P      0  0.02500 1.00000    1.730 2018-12-01T11:07:01.090000Z    7.22 335.4 KP201812011106        -21.2372  64.0490  -21.2988  64.1079
TH07   P      0  0.02500 1.00000    1.750 2018-12-01T11:07:01.110000Z    7.47 283.4 KP201812011106        -21.2372  64.0490  -21.3861  64.0644
NESJ   P      0  0.02500 1.00000    1.740 2018-12-01T11:07:01.100000Z    7.41   0.8 KP201812011106        -21.2372  64.0490  -21.2351  64.1155
GA02   P      0  0.02500 1.00000    1.830 2018-12-01T11:07:01.190000Z    8.23 308.4 KP201812011106        -21.2372  64.0490  -21.3695  64.0948
KRO_   P      0  0.02500 1.00000    1.820 2018-12-01T11:07:01.180000Z    7.92  46.3 KP201812011106        -21.2372  64.0490  -21.1198  64.0981
EDA_   P      0  0.02500 1.00000    1.870 2018-12-01T11:07:01.230000Z    8.31 296.9 KP201812011106        -21.2372  64.0490  -21.3891  64.0826
LA24   P      0  0.02500 1.00000    1.980 2018-12-01T11:07:01.340000Z    8.53 238.2 KP201812011106        -21.2372  64.0490  -21.3854  64.0086
GRAF   P      0  0.02500 1.00000    2.030 2018-12-01T11:07:01.390000Z    8.95 352.3 KP201812011106        -21.2372  64.0490  -21.2617  64.1286
OL42   P      0  0.02500 1.00000    2.000 2018-12-01T11:07:01.360000Z    8.87  32.1 KP201812011106        -21.2372  64.0490  -21.1406  64.1164
LH40   P      0  0.02500 1.00000    2.090 2018-12-01T11:07:01.450000Z    9.61 106.7 KP201812011106        -21.2372  64.0490  -21.0489  64.0241
SVIN   P      0  0.02500 1.00000    2.210 2018-12-01T11:07:01.570000Z   10.42 274.5 KP201812011106        -21.2372  64.0490  -21.4500  64.0562
VA41   P      0  0.02500 1.00000    2.390 2018-12-01T11:07:01.750000Z   11.78 286.7 KP201812011106        -21.2372  64.0490  -21.4685  64.0792
KRIS   P      0  0.02500 1.00000    2.850 2018-12-01T11:07:02.210000Z   13.21 258.0 KP201812011106        -21.2372  64.0490  -21.5015  64.0241
SAN_   P      1  0.05000 0.50000    3.130 2018-12-01T11:07:02.490000Z   16.28 272.9 KP201812011106        -21.2372  64.0490  -21.5701  64.0560
SOL_   P      0  0.02500 1.00000    3.680 2018-12-01T11:07:03.040000Z   19.63 132.8 KP201812011106        -21.2372  64.0490  -20.9436  63.9290
OL26   S      1  0.05000 0.50000    1.510 2018-12-01T11:07:00.870000Z    1.78 330.6 KP201812011106        -21.2372  64.0490  -21.2551  64.0629
LSKA   S      2  0.10000 0.25000    2.010 2018-12-01T11:07:01.370000Z    3.48 241.1 KP201812011106        -21.2372  64.0490  -21.2996  64.0339
INNS   S      1  0.05000 0.50000    2.290 2018-12-01T11:07:01.650000Z    4.87 297.1 KP201812011106        -21.2372  64.0490  -21.3260  64.0689
KOLD   S      1  0.05000 0.50000    2.240 2018-12-01T11:07:01.600000Z    4.86 340.8 KP201812011106        -21.2372  64.0490  -21.2700  64.0902
JA25   S      2  0.10000 0.25000    2.360 2018-12-01T11:07:01.720000Z    5.27 259.6 KP201812011106        -21.2372  64.0490  -21.3433  64.0404
FA44   S      2  0.10000 0.25000    2.590 2018-12-01T11:07:01.950000Z    6.06 344.6 KP201812011106        -21.2372  64.0490  -21.2701  64.1014
OH23   S      2  0.10000 0.25000    2.700 2018-12-01T11:07:02.060000Z    6.00 244.8 KP201812011106        -21.2372  64.0490  -21.3483  64.0260
TH04   S      3  0.20000 0.12500    3.070 2018-12-01T11:07:02.430000Z    6.93 184.3 KP201812011106        -21.2372  64.0490  -21.2477  63.9870
SKEG   S      2  0.10000 0.25000    3.000 2018-12-01T11:07:02.360000Z    7.22 335.4 KP201812011106        -21.2372  64.0490  -21.2988  64.1079
TH07   S      2  0.10000 0.25000    2.950 2018-12-01T11:07:02.310000Z    7.47 283.4 KP201812011106        -21.2372  64.0490  -21.3861  64.0644
NESJ   S      3  0.20000 0.12500    3.180 2018-12-01T11:07:02.540000Z    7.41   0.8 KP201812011106        -21.2372  64.0490  -21.2351  64.1155
EDA_   S      2  0.10000 0.25000    3.090 2018-12-01T11:07:02.450000Z    8.31 296.9 KP201812011106        -21.2372  64.0490  -21.3891  64.0826
LA24   S      2  0.10000 0.25000    3.300 2018-12-01T11:07:02.660000Z    8.53 238.2 KP201812011106        -21.2372  64.0490  -21.3854  64.0086
GRAF   S      2  0.10000 0.25000    3.510 2018-12-01T11:07:02.870000Z    8.95 352.3 KP201812011106        -21.2372  64.0490  -21.2617  64.1286
LH40   S      2  0.10000 0.25000    3.650 2018-12-01T11:07:03.010000Z    9.61 106.7 KP201812011106        -21.2372  64.0490  -21.0489  64.0241
SVIN   S      1  0.05000 0.50000    3.810 2018-12-01T11:07:03.170000Z   10.42 274.5 KP201812011106        -21.2372  64.0490  -21.4500  64.0562
VA41   S      2  0.10000 0.25000    4.140 2018-12-01T11:07:03.500000Z   11.78 286.7 KP201812011106        -21.2372  64.0490  -21.4685  64.0792
ME05   S      2  0.10000 0.25000    4.060 2018-12-01T11:07:03.420000Z   11.46 232.0 KP201812011106        -21.2372  64.0490  -21.4216  63.9856
BL22   S      1  0.05000 0.50000    4.280 2018-12-01T11:07:03.640000Z   11.68 265.6 KP201812011106        -21.2372  64.0490  -21.4756  64.0407
BJA_   S      2  0.10000 0.25000    4.550 2018-12-01T11:07:03.910000Z   11.93 195.6 KP201812011106        -21.2372  64.0490  -21.3026  63.9459
KRIS   S      3  0.20000 0.12500    4.860 2018-12-01T11:07:04.220000Z   13.21 258.0 KP201812011106        -21.2372  64.0490  -21.5015  64.0241
SAN_   S      3  0.20000 0.12500    5.390 2018-12-01T11:07:04.750000Z   16.28 272.9 KP201812011106        -21.2372  64.0490  -21.5701  64.0560
SOL_   S      1  0.05000 0.50000    6.510 2018-12-01T11:07:05.870000Z   19.63 132.8 KP201812011106        -21.2372  64.0490  -20.9436  63.9290
ME05   P      0  0.02500 1.00000    1.430 2018-12-04T13:44:11.230000Z    4.01 328.9 KP201812041344        -21.3793  63.9548  -21.4216  63.9856
BJA_   P      0  0.02500 1.00000    1.510 2018-12-04T13:44:11.310000Z    3.89 104.7 KP201812041344        -21.3793  63.9548  -21.3026  63.9459
KA01   P      0  0.02500 1.00000    1.340 2018-12-04T13:44:11.140000Z    2.13 232.0 KP201812041344        -21.3793  63.9548  -21.4136  63.9430
LA24   P      0  0.02500 1.00000    1.620 2018-12-04T13:44:11.420000Z    6.00 357.2 KP201812041344        -21.3793  63.9548  -21.3854  64.0086
HVH_   P      1  0.05000 0.50000    1.800 2018-12-04T13:44:11.600000Z    6.49  19.3 KP201812041344        -21.3793  63.9548  -21.3354  64.0097
GR43   P      0  0.02500 1.00000    1.730 2018-12-04T13:44:11.530000Z    6.84 343.8 KP201812041344        -21.3793  63.9548  -21.4182  64.0137
UR20   P      0  0.02500 1.00000    1.940 2018-12-04T13:44:11.740000Z    7.75  27.7 KP201812041344        -21.3793  63.9548  -21.3057  64.0163
TH04   P      0  0.02500 1.00000    1.880 2018-12-04T13:44:11.680000Z    7.38  60.8 KP201812041344        -21.3793  63.9548  -21.2477  63.9870
RE09   P      1  0.05000 0.50000    1.900 2018-12-04T13:44:11.700000Z    7.80   1.5 KP201812041344        -21.3793  63.9548  -21.3750  64.0247
OH23   P      0  0.02500 1.00000    1.980 2018-12-04T13:44:11.780000Z    8.08  10.8 KP201812041344        -21.3793  63.9548  -21.3483  64.0260
LA08   P      0  0.02500 1.00000    1.890 2018-12-04T13:44:11.690000Z    7.56 317.3 KP201812041344        -21.3793  63.9548  -21.4842  64.0046
TH21   P      1  0.05000 0.50000    2.140 2018-12-04T13:44:11.940000Z    9.43   2.2 KP201812041344        -21.3793  63.9548  -21.3718  64.0393
LSKA   P      0  0.02500 1.00000    2.140 2018-12-04T13:44:11.940000Z    9.64  23.8 KP201812041344        -21.3793  63.9548  -21.2996  64.0339
JA25   P      0  0.02500 1.00000    2.180 2018-12-04T13:44:11.980000Z    9.70  10.4 KP201812041344        -21.3793  63.9548  -21.3433  64.0404
KRIS   P      0  0.02500 1.00000    2.310 2018-12-04T13:44:12.110000Z    9.77 322.3 KP201812041344        -21.3793  63.9548  -21.5015  64.0241
HUML   P      0  0.02500 1.00000    2.280 2018-12-04T13:44:12.080000Z   10.79 355.4 KP201812041344        -21.3793  63.9548  -21.3971  64.0513
BL22   P      0  0.02500 1.00000    2.380 2018-12-04T13:44:12.180000Z   10.67 333.8 KP201812041344        -21.3793  63.9548  -21.4756  64.0407
SVIN   P      0  0.02500 1.00000    2.460 2018-12-04T13:44:12.260000Z   11.82 343.0 KP201812041344        -21.3793  63.9548  -21.4500  64.0562
TH07   P      0  0.02500 1.00000    2.500 2018-12-04T13:44:12.300000Z   12.22 358.4 KP201812041344        -21.3793  63.9548  -21.3861  64.0644
INNS   P      0  0.02500 1.00000    2.640 2018-12-04T13:44:12.440000Z   12.98  11.6 KP201812041344        -21.3793  63.9548  -21.3260  64.0689
OL26   P      0  0.02500 1.00000    2.620 2018-12-04T13:44:12.420000Z   13.50  26.7 KP201812041344        -21.3793  63.9548  -21.2551  64.0629
EDA_   P      0  0.02500 1.00000    2.750 2018-12-04T13:44:12.550000Z   14.25 358.1 KP201812041344        -21.3793  63.9548  -21.3891  64.0826
VA41   P      0  0.02500 1.00000    2.810 2018-12-04T13:44:12.610000Z   14.54 342.6 KP201812041344        -21.3793  63.9548  -21.4685  64.0792
SAN_   P      0  0.02500 1.00000    2.910 2018-12-04T13:44:12.710000Z   14.64 320.5 KP201812041344        -21.3793  63.9548  -21.5701  64.0560
GA02   P      0  0.02500 1.00000    2.960 2018-12-04T13:44:12.760000Z   15.61   1.8 KP201812041344        -21.3793  63.9548  -21.3695  64.0948
KOLD   P      0  0.02500 1.00000    3.000 2018-12-04T13:44:12.800000Z   16.01  19.4 KP201812041344        -21.3793  63.9548  -21.2700  64.0902
